"","caseID","studyID","organism","system","duration","dist.cat","open","resp.cat","OEV","Deltabm.Tot","species","AUC.RR","AUC.pi"
"344","CK069_5","CK069","macrophytes","marine",360,"phys","yes","biomass",0.179886722711218,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.0821402623898184,0.0839562914966056
"345","CK069_6","CK069","macrophytes","marine",360,"phys","yes","biomass",0.157129177607356,0.133842393689231,"E. radiata",-0.205335479656587,-0.00477584239965829
"346","CK069_6","CK069","macrophytes","marine",360,"phys","yes","biomass",0.157129177607356,0.133842393689231,"Zonaria robophora",0.241681470714897,0.150854885021779
"347","CK069_6","CK069","macrophytes","marine",360,"phys","yes","biomass",0.157129177607356,0.133842393689231,"Neogoniolithon sp",-0.267883000798817,-0.128731047886938
"348","CK069_6","CK069","macrophytes","marine",360,"phys","yes","biomass",0.157129177607356,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.174591556933262,-0.0173479947351822
"349","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"E. radiata",-0.41594586010641,-0.0261552845901557
"350","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"Zonaria robophora",0.57914717284247,0.187294033253544
"351","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"Sargassum spp",0.659389776515024,0.183290466705426
"352","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"Neogoniolithon sp",-0.372112647377146,-0.217309203404921
"353","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.513191373040444,-0.0742114276971725
"354","CK069_7","CK069","macrophytes","marine",360,"phys","yes","biomass",0.162679440887155,0.133842393689231,"Callyspongia romosa",-0.463668668830717,-0.0529085842667218
"355","CK069_8","CK069","macrophytes","marine",360,"phys","yes","biomass",0.235181684852575,0.133842393689231,"E. radiata",-0.640122656166616,-0.0662487385556684
"356","CK069_8","CK069","macrophytes","marine",360,"phys","yes","biomass",0.235181684852575,0.133842393689231,"Zonaria robophora",0.328572137857818,0.292745124330912
"357","CK069_8","CK069","macrophytes","marine",360,"phys","yes","biomass",0.235181684852575,0.133842393689231,"Sargassum spp",0.507186817731282,0.211315797614867
"358","CK069_8","CK069","macrophytes","marine",360,"phys","yes","biomass",0.235181684852575,0.133842393689231,"Neogoniolithon sp",-0.657394515817832,-0.394428084055523
"359","CK069_8","CK069","macrophytes","marine",360,"phys","yes","biomass",0.235181684852575,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.521590909090913,-0.0433840993345872
"360","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Acentrella_siniaca",-0.701414705173404,-0.00154814336597574
"361","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Baetis",-0.174552074550289,0.0473960132348143
"362","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Caenis",-0.278689781834179,-0.032845398645613
"363","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Ceratopogonidae",0.278333147534862,0.00293090180522267
"364","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Chironmini",0.0778637274291746,0.0102229648342148
"365","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Chironomidae_pupae",-0.26145405145722,0.00160510015045668
"366","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Choroterpes_pecteti",-0.466314038628325,-0.00344393760785607
"367","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Clinocerinae",-0.602713178294573,-0.000301308904064397
"368","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Collembola",0.666666666666667,0.000563078030419588
"369","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Cyclopoida",0.346724260204795,0.00450473404876428
"370","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Ecdyonurus",-0.475762403283931,-0.016066384821074
"371","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Electrogena",0.823275862068966,0.00477526369309274
"372","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Elmis",-1,-0.000371176840993201
"373","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Esolus",-0.285312719243943,-0.000384233400743163
"374","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Gammarus",-0.75,-0.000163456030467775
"375","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Gomphidae",-0.589916642985697,-0.000704112301711699
"376","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Heptagenidae",0.246701846965699,0.00175650859430421
"377","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Hexatoma",0.129547948601104,0.00349663035428793
"378","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Hydropsyche",-0.509478896394817,-0.0062292828893067
"379","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Laccobius",0.755719446116797,0.00231291107029227
"380","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Leuctra",-0.526381766378813,-0.0132559558778942
"381","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Niphargus",-0.458743062698487,-0.00183748620658546
"382","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Oligochaeta",0.657676775105314,0.0120927543163371
"383","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Oligoneuriella",-0.586971998101566,-0.0018376266806625
"384","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Onychogomphus",0.00375939849624063,0.000194663758801352
"385","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Orthocladinae",-0.515643217027636,-0.109240105676925
"386","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Ostracoda",0.320237089640302,0.00157998691634829
"387","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Perlodidae",-0.469642857142857,-0.000483989027271379
"388","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Procloeon_pennulatum",-0.52753909109825,0.00265292687348272
"389","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Simulini_larvae",-0.300776691310034,-0.010374152783167
"390","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Tabanus",0.494565217391304,0.000159227287457898
"391","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Tanypodinae",0.0332067914848705,0.0121659180367989
"392","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Tanytarsini",0.0223835564436913,0.0845406468412328
"393","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Trombidiformes",-0.482780698142391,-0.00675602965504815
"394","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Yola",-0.510869565217391,-0.000182704741576666
"395","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Bidessus",0.449049193881769,0.000446072653506966
"396","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Hydroptila",-0.45792159719967,-0.00139750328009652
"397","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Oulimnius",-0.559616936735581,-0.000590948507173857
"398","CK074_1","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.111860819649095,0.133842393689231,"Scarodytes",-0.0569053708439899,0.000110183790898119
"399","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Acentrella_siniaca",-0.911267605633803,-0.00455589918364512
"400","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Baetis",-0.482209819048627,-0.250348251052293
"401","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Caenis",-0.141324414726746,-0.0705487744041785
"402","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Ceratopogonidae",0.783023603026822,0.00712693788243905
"403","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Chironmini",0.134148200936923,0.00290043211537909
"404","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Chironomidae_pupae",0.22118683296754,0.00375701330763883
"405","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Collembola",-0.338945420906568,-0.000177791876447776
"406","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Cyclopoida",0.493030668246145,0.00461721354977974
"407","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Dolichopodidae",1,0.00105807794215911
"408","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Ecdyonurus",-0.606758325229626,-0.0652861300553754
"409","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Electrogena",-0.0428348817911222,-0.00150018459540536
"410","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Esolus",-0.81726555652936,-0.0011461172125865
"411","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Hemerodrominae",0.510869565217391,0.000126795451819808
"412","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Hexatoma",-0.156738287692161,-0.00346398737050631
"413","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Hydropsyche",-0.815650165941858,-0.0214742358193326
"414","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Laccobius",0.957527766351296,0.00633035846899555
"415","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Leptophlebidae",-1,-0.000784812954231694
"416","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Leuctra",-0.546499892186028,-0.0580439629267581
"417","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Macronychus",-0.25,0.000620697755235539
"418","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Nematode",1,0.000289392611264879
"419","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Niphargus",-0.829753621831343,-0.00524594700568501
"420","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Oligochaeta",0.510442455253155,0.00554987428623662
"421","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Oligoneuriella",-0.840909090909091,-0.00316504494217592
"422","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Onychogomphus",-0.109582883854729,-0.00023358455711882
"423","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Orthocladinae",0.305051158140604,-0.0117569619194582
"424","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Ostracoda",0.802358474165103,0.00326423349130008
"425","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Oulimnius",-0.449404761904762,-0.000890711197238957
"426","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Paraleptophlebia",0.147984441301273,0.00593974192495604
"427","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Perlodidae",-0.184607645875252,-0.000160542032559848
"428","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Procloeon_pennulatum",0.325876700011239,0.00359855536920753
"429","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Seratella_ignita",0.12551867219917,-0.000128603626847904
"430","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Simulini_larvae",-0.6525761780482,-0.0312595156926335
"431","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Simulium _ 6 gills",-0.67948717948718,-0.000373121969879185
"432","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Tanypodinae",0.377559319822371,0.00919354528647591
"433","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Tanytarsini",0.86161356797974,0.488873389794238
"434","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Trombidiformes",0.0826021110782634,-0.000278652419045656
"435","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Choroterpes_pecteti",-0.217002818298308,-0.00581305253808858
"436","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Gomphidae",-0.0981129011484982,-0.000529195189446822
"437","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Heptagenia",-0.467391304347826,-0.000333282560566116
"438","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Hydroptila",-0.350887902330744,-0.00038023127645329
"439","CK074_2","CK074","invertebrates","freshwater",28,"phys","yes","abundance",0.139397009347373,0.133842393689231,"Limnius",0.195891065456283,0.00108810581665051
"440","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Parapionosyllis longicirrta",-0.254710157645072,0.0080946281844766
"441","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Streptosyllis arenae",-0.292813746554743,-0.00792965648890793
"442","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"oligochaete",-0.159172554232858,0.0360037745742732
"443","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Scolelepis squamata",-0.560685057874666,-0.00349158540048929
"444","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Lumbrineris tenuis",-0.549041245867799,-0.000715679242332895
"445","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Nereis acuminata",-0.0996908730667118,0.00549150343688321
"446","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Capitella capitata",0.222976507593987,0.0129664497419063
"447","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Brania welfleetensis",-0.309560739274409,-0.0109904765781742
"448","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Hydrobia totteni",-0.390312980021833,-0.0238874839791826
"449","CK075_1","CK075","macroinvertebrate","freshwater",98,"phys","yes","abundance",0.155027133213514,0.133842393689231,"Gemma gemma",-0.22198955515282,-0.0155414742484524
"450","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Br fleshy",-0.245278310277909,-0.044248380939776
"451","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"RD fleshy",-0.192862486179481,-0.0174674032174743
"452","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Gr fleshy",-0.196274817105788,-0.0076702842994994
"453","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Calcareous",0.354642169714515,0.0297806597042138
"454","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"RD carolline",0.168651094806128,0.0318160703634995
"455","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Sargassum sp",-0.231730436800883,-0.000395522717869799
"456","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Gelidiella spp",-0.393125102485713,-0.00012069510126939
"457","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Turbinaria spp",-0.179391505961438,-0.000181849890291372
"458","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Branching coralline algae",-0.108695107813346,7.80502752321646e-05
"459","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Lobophora spp.",-0.0776250127189808,0.00017000041544089
"460","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Encrusting coralline algae",0.422186956806781,0.0012927298538176
"461","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Hard coral",0.0326367579297005,0.00247720917135025
"462","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Turf",0.13273317420661,0.00435467756020923
"463","CK080_1","CK080","macrophytes","marine",365,"phys","yes","biomass",0.192043328341899,0.133842393689231,"Halimeda",-0.191047283945119,0.000114738822416862
"464","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Br fleshy",-0.311224308781912,-0.0345078997739551
"465","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"RD fleshy",-0.173164851242085,0.0179040251376069
"466","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Gr fleshy",-0.243518265605586,-0.00324662571886087
"467","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Calcareous",-0.0525847849131788,0.0189180590504165
"468","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"RD carolline",-0.394090582750852,-0.00929399352871338
"469","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Sargassum sp",-0.108155579568158,0.000693795799345827
"470","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Gelidiella spp",-0.416750237175645,-0.000213362825294932
"471","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Turbinaria spp",-0.164895309346475,0.000388071216582496
"472","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Branching coralline algae",-0.244771236193278,0.000206823732553223
"473","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Lobophora spp.",0.122803395722992,0.00165898243897491
"474","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Encrusting coralline algae",0.0364335110235172,0.000677006431468867
"475","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Hard coral",0.0351752246011669,0.00342744037910734
"476","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Turf",0.0394505708836642,0.00277522096843762
"477","CK080_2","CK080","macrophytes","marine",365,"phys","yes","biomass",0.296005054284356,0.133842393689231,"Halimeda",0.154341272976458,0.000612456692330538
"478","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Pomacentrus moluccensis",-0.761687139703947,-0.279350657192743
"479","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Dascyllus reticulatus",-0.553711485415622,0.0012830305727278
"480","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Pomacentrus amboinensis",-0.182628114563849,0.0405585007345501
"481","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Pomacentrus nagasakiensis",-0.126587116402295,0.125982061746465
"482","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Parapercis spp.",0.0811210050250251,0.0284880159880546
"483","CK081_1","CK081","fish","marine",365,"phys","yes","abundance",0.31873554731253,0.133842393689231,"Dischistodus perspicillatus",0.552062695305604,0.0830390481509461
"484","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Pomacentrus moluccensis",-0.789845692927601,-0.280328888673439
"485","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Dascyllus reticulatus",-0.549760676290914,0.00886197651245341
"486","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Pomacentrus amboinensis",-0.194753203277163,0.122984882540178
"487","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Pomacentrus nagasakiensis",-0.360960713565525,0.0186742088045585
"488","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Parapercis spp.",0.224951830892142,0.0605482724630006
"489","CK081_2","CK081","fish","marine",365,"phys","yes","abundance",0.331071710541486,0.133842393689231,"Dischistodus perspicillatus",0.491438019807654,0.0692595483532489
"490","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Pomacentrus moluccensis",-0.827402478318997,-0.300019139041659
"491","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Dascyllus reticulatus",-0.562072381810083,-0.0128061362557935
"492","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Pomacentrus amboinensis",-0.241755020552353,-0.0124976460870032
"493","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Pomacentrus nagasakiensis",-0.0314678062945073,0.232234056721864
"494","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Parapercis spp.",-0.0628041826696219,0.0138323416927192
"495","CK081_3","CK081","fish","marine",365,"phys","yes","abundance",0.472601514782071,0.133842393689231,"Dischistodus perspicillatus",0.222645998870901,0.0792565229698728
"496","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Pomacentrus moluccensis",-0.873691171685061,-0.294765506895979
"497","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Dascyllus reticulatus",-0.593107008520389,-0.00466135417324974
"498","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Pomacentrus amboinensis",-0.19210335808124,0.167213563671315
"499","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Pomacentrus nagasakiensis",-0.391669139348799,0.018832960273939
"500","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Parapercis spp.",-0.0358954533681253,0.0152435245325567
"501","CK081_4","CK081","fish","marine",365,"phys","yes","abundance",0.35885574131289,0.133842393689231,"Dischistodus perspicillatus",0.486871162948103,0.0981368125914173
"502","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Pomacentrus moluccensis",-0.457171270067264,-0.138829313945676
"503","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Dascyllus reticulatus",-0.376585733624301,0.0739044473925124
"504","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Pomacentrus amboinensis",-0.11618576822409,0.0807488269342069
"505","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Pomacentrus nagasakiensis",-0.370386229753506,-0.0781089670622711
"506","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Parapercis spp.",0.458904737467702,0.0405080964307557
"507","CK081_5","CK081","fish","marine",365,"phys","yes","abundance",0.220785691268494,0.133842393689231,"Dischistodus perspicillatus",0.639734774325471,0.021776910250472
"508","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Asplanchna",0.0346976181870122,0.00235599086004811
"509","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Bosmina",-0.0895441434031129,-0.0096740336423465
"510","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Brachionus",-0.060340925010175,-0.00355555139428227
"511","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Copepode cyclopoid",-0.0470208927882748,0.0115028580614294
"512","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Kellicottia",0.0524920592675698,7.5949929995721e-06
"513","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Keratella",-0.0567267968774333,-2.39889280331468e-06
"514","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Nauplius",-0.129428276345357,-0.000539357211915737
"515","HH001_34","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0888933319844861,0.133842393689231,"Trichocera",-0.154777161850112,-1.74369572202984e-05
"516","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Bosmina",0.0376569243740904,0.0518870430146309
"517","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Brachionus",-0.125214376691821,-0.0397204430684369
