caseID,studyID,system,lat,organism,duration,dist.cat,open,species,resp.cat,sum.con,AUC.RR,AUC.pi,con.pi,mean.delta.pi,mean.RR
CK066_2,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Scendesmus spp.,abundance,1612.499999999996,0.07364128848703627,0.006920473176617809,0.020745721730693497,0.010450517008807555,0.16242194351799497
CK066_2,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Crucigenia tetrapedia,abundance,2336,-0.6594539997025486,-0.021358417863535116,0.02685856990303741,-0.01880563690686548,-0.5577107111289759
CK066_2,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Centric diatoms,abundance,2076.923076923072,0.25024398812661874,0.022731757433873574,0.03006920903705658,0.018917407374355634,0.19448121412480635
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Unicellular green algae,abundance,30295.081967213082,-0.21436528994132675,0.06630042220380339,0.3567602067344957,0.02332070166289344,-0.17884528852270767
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Nitzschia sp.,abundance,3288,-0.6089170540408944,-0.021733283884191514,0.042478786744713,-0.021010729252823143,-0.49395741787382724
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Ankistrodesmus falcatus,abundance,25388.429752066062,-0.3765870718469515,-0.06292144882251552,0.27912288568565163,-0.014073134629063757,-0.207460636372057
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Synedra spp.,abundance,1231.7307692307659,-0.6890429580071731,-0.008627959602518172,0.01607711236869885,-0.010141326148304135,-0.6184636151589227
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Scendesmus spp.,abundance,1612.499999999996,-0.03645506620822221,0.02097544349558153,0.0207457217306935,0.01324659497996081,-0.027101683937464476
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial green algae,abundance,842.857144,-0.5369489385470247,-0.00420703761772985,0.01182197074041001,-0.0012300634014883345,-0.3326325673507785
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial blue-green algae,abundance,2759.3220338982987,-0.33302158244832636,0.0015637765027486177,0.04573644268801046,-0.0029334414027111866,-0.26871775645102003
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Dictyosphaerium pulchellum,abundance,1726.3157894736798,-0.2539775478429668,0.004593349257968337,0.018434875043377506,3.418530858738973e-4,-0.23977016646455232
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Melosira varians,abundance,876.3636363636349,-0.6776498510326722,-0.007454238597676797,0.011483281731747678,-0.006961097418899617,-0.583274419700719
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Centric diatoms,abundance,2076.923076923072,0.10093190795425624,0.03065639275141771,0.03006920903705658,0.025536620060175184,0.1032478839863351
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Crucigenia tetrapedia,abundance,2336,-0.4865436279775063,-0.010367408731600952,0.02685856990303741,-0.011083491870697328,-0.42035785542287035
CK066_3,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,unicellular blue-green algae,abundance,10323.809523809512,-0.3039348299701123,-0.010212540249955328,0.13779391117974774,0.0035529810404156077,-0.17088596277119805
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Scendesmus spp.,abundance,1612.499999999996,-0.3828680283658452,9.026240465171212e-4,0.0207457217306935,0.0028316583546057045,-0.2669474665927483
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Melosira varians,abundance,876.3636363636349,-0.4166564791049479,6.59763968344398e-4,0.011483281731747678,-0.002208598369093594,-0.47096097953628685
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Synedra spp.,abundance,1231.7307692307659,-0.7364801742101585,-0.008381391830610051,0.01607711236869885,-0.010627981788970111,-0.7185028552784062
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Nitzschia sp.,abundance,3288,-0.42629475396060046,-0.0017861895048837584,0.042478786744713,-6.00607767523963e-4,-0.35296983259420406
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Unicellular green algae,abundance,30295.081967213082,-0.2488714736875377,0.14147706431751833,0.3567602067344957,0.07125903083420251,-0.24799691923750913
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Crucigenia tetrapedia,abundance,2336,-0.8810019331524693,-0.023644385862919635,0.02685856990303741,-0.020080541250126534,-0.752418091665402
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Dictyosphaerium pulchellum,abundance,1726.3157894736798,-0.47214538761352365,-0.0015281093477404145,0.018434875043377506,-0.005623101803653363,-0.5421213527271761
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Centric diatoms,abundance,2076.923076923072,-0.15569801777178136,0.022954613237550856,0.03006920903705658,0.018652160493728028,-0.13911376867655648
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Ankistrodesmus falcatus,abundance,25388.429752066062,-0.6231130966860117,-0.14221660711009423,0.27912288568565163,-0.08191132440497348,-0.45319340215647325
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,unicellular blue-green algae,abundance,10323.809523809512,-0.3165721407801825,0.02244914186185036,0.13779391117974776,0.03895903709193166,-0.19872104746838262
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial blue-green algae,abundance,2759.3220338982987,-0.7291750313506974,-0.01849287293902231,0.04573644268801047,-0.01773106064353034,-0.5609851468030365
CK066_4,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial green algae,abundance,842.857144,-0.7238119340723748,-0.0057674244594728445,0.011821970740410012,-0.006292444369558774,-0.6447571808290045
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Melosira varians,abundance,876.3636363636349,-0.38898839505308525,0.0036336129359541714,0.011468313101071787,7.217610492181357e-4,-0.39510755957296917
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Centric diatoms,abundance,2076.923076923072,-0.3434261288620699,0.005390267421954751,0.030028189231838993,0.006663848737684484,-0.28058346658711103
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Scendesmus spp.,abundance,1612.499999999996,-0.6400992556656941,-0.008994227469063247,0.020723669730144195,-0.00545055519272292,-0.5142100252513889
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Unicellular green algae,abundance,30295.081967213082,-0.2484288014722799,0.1672782748947852,0.3565148193463663,0.11988028416560306,-0.20968944099378906
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Nitzschia sp.,abundance,3288,-0.4605217765407934,-0.0051720644078442225,0.04242040908507702,-0.0073066428313119675,-0.4084851805776434
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Ankistrodesmus falcatus,abundance,25388.429752066062,-0.48936141378190023,-0.041873602123746426,0.2789002118408863,0.013301152312728937,-0.32067587803436925
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Synedra spp.,abundance,1231.7307692307659,-0.4705444963493423,2.9950151744953047e-4,0.01604940600903434,-8.587212663787619e-4,-0.4077551915982014
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Crucigenia tetrapedia,abundance,2336,-0.9535283747019563,-0.026332660548792873,0.026834620093955985,-0.02477241552004667,-0.8905046840428963
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,unicellular blue-green algae,abundance,10323.809523809512,-0.8031230938793973,-0.1101387967936267,0.13761571319551097,-0.10985857104775366,-0.780623774741423
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,Dictyosphaerium pulchellum,abundance,1726.3157894736798,-0.20989641810232107,0.016222203330491177,0.01842437074114881,0.012254403150797372,-0.15709841768140628
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial green algae,abundance,842.857144,-0.685173420260671,-0.005302871516025956,0.011803259952065147,-0.002110214241132324,-0.4653469453523271
CK066_5,CK066,freshwater,40.820196600000003,periphyton,21,chem,yes,colonial blue-green algae,abundance,2759.3220338982987,-0.7255435457040977,-0.01990747338395591,0.04562861780602311,-0.027242610134970213,-0.6262441623993741
CK067_1 & CK067_2,CK067,marine,44.85,macroalgae,380,phys,yes,Iridiaea,biomass,146.2857142857143,-0.1683288176554726,0.027409422211116106,0.2095750036377809,0.028651340462970694,-0.1821788596387501
CK067_1 & CK067_2,CK067,marine,44.85,macroalgae,380,phys,yes,Fucus,biomass,115.4285714285715,-0.1076446918610303,0.04633908685007253,0.1656318170823307,0.04430518053926112,-0.12866085200983968
CK067_1 & CK067_2,CK067,marine,44.85,macroalgae,380,phys,yes,Endocladia,biomass,305.142857142857,-0.34906106136833803,-0.10842419220431991,0.4412403812985159,-0.10236036305926866,-0.3572562735634783
CK067_1 & CK067_2,CK067,marine,44.85,macroalgae,380,phys,yes,Mastocarpus,biomass,39.42857142857151,-0.04260584777857377,0.02458862887894629,0.05763572328988813,0.023510841064777695,-0.07366116259608377
CK067_1 & CK067_2,CK067,marine,44.85,macroalgae,380,phys,yes,Pelvetiopsis,biomass,87.4285714285715,-0.19215257907350625,0.010087054264184967,0.12591707469148442,0.005893000992259111,-0.22253060816649609
CK069_1,CK069,marine,-32.766666999999998,macrophytes,360,phys,yes,E. radiata,biomass,50.938775515,-0.5516318039644792,-0.017935898939152393,0.07962690621149714,0.01183045812886772,-0.32917209451693397
CK069_1,CK069,marine,-32.766666999999998,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,280.48098287805465,-0.49683776383794376,-0.14066604257407175,0.43553577815989186,-0.09379094206458197,-0.37515297426776756
CK069_1,CK069,marine,-32.766666999999998,macrophytes,360,phys,yes,Zonaria robophora,biomass,40.54325955734386,0.33343289990191555,0.34264607018077625,0.07897521903408142,0.21875375907519734,0.31304448896129566
CK069_1,CK069,marine,-32.766666999999998,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,262.1428571428564,-0.5530567306386758,-0.1840441286675521,0.40586209659452954,-0.13679327513948303,-0.4223256216988004
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,223.7254901960781,-0.45344059023288913,-0.15001305121603176,0.3067399323049529,-0.14827001088413877,-0.461707557545419
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,E. radiata,biomass,50.74054054054042,-0.42677812215566124,-0.020586872369739037,0.06969112291470081,0.01812254109198709,-0.2540379861032581
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Didemnum moseleyi,biomass,58.27989052734773,-0.49327848089886117,-0.061319311792480805,0.07990658946009002,-0.03500532468134571,-0.40806688960734333
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,245.14831573655042,-0.4572627678287589,-0.1559650557624969,0.33677282003021825,-0.1501497560353151,-0.46621390964305576
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Tedania connectans,biomass,83.84964723055701,-0.37411252287631414,-0.06907762180873363,0.11573260419177057,-0.03688914564955407,-0.30834520898553514
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Padina fragile,biomass,2.9885057471264016,0.6200001401493139,0.06887865672798206,0.004141685451320554,0.0483829173445003,0.4612663182138261
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Zonaria robophora,biomass,45.624911435453924,0.5310145519575012,0.278814577758675,0.06277592973736701,0.2296558635356967,0.3356103807835785
CK069_2,CK069,marine,-33.846218,macrophytes,360,phys,yes,Sargassum spp,biomass,17.55484593372858,0.5273843621637075,0.10926867846282491,0.02423931590957994,0.07415291527816953,0.3395435417001045
CK069_3,CK069,marine,-33.846218,macrophytes,360,phys,yes,Zonaria robophora,biomass,26.304254096004613,0.46848515034908017,0.25156468434136775,0.04066193095368879,0.17545824599511975,0.38349823167457703
CK069_3,CK069,marine,-33.846218,macrophytes,360,phys,yes,E. radiata,biomass,42.93877551,-0.6571799381236929,-0.024285688669560063,0.06521443712159913,-5.7030901215572425e-5,-0.4111976913932087
CK069_3,CK069,marine,-33.846218,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,329.1804992811394,-0.5030132729303867,-0.22182767157913869,0.5072294323852679,-0.15351496222013364,-0.3938091656862343
CK069_3,CK069,marine,-33.846218,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,253.5714285714281,-0.29309115146328446,-0.005451324092668998,0.38689419953944426,-0.02188625287377055,-0.264154922451505
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,Sargassum spp,biomass,33.8456434288558,0.641900285978241,0.34851814499472794,0.04391974786126372,0.2649290390015365,0.4812029265617949
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,Zonaria robophora,biomass,11.27603797647698,0.7150910726138248,0.13012733797181555,0.014596604742460016,0.12649865728885346,0.5780610110589851
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,E. radiata,biomass,57.00972972972971,-0.6159311159892629,-0.04021759729348695,0.07378882203410479,-0.01837124619836034,-0.47422042487970095
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,230.2262443438905,-0.5046136216778291,-0.15979011279314598,0.29600276882566945,-0.11244620571246594,-0.4620335739058958
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,405.5882352941172,-0.49034008371435195,-0.2412613768112306,0.5192395979801926,-0.22941363811964474,-0.5097282553584983
CK069_4,CK069,marine,-33.846218,macrophytes,360,phys,yes,Tedania connectans,biomass,39.95357229746167,-0.6345708003030563,-0.03737639606867998,0.05245245855630937,-0.031196606259919008,-0.5373137378563067
CK069_5,CK069,marine,-34.270327999999999,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,327.2999999999999,-0.22515211916253192,-0.08836202154104067,0.6698319638747668,-0.2209209339960212,-0.6003804300502636
CK069_5,CK069,marine,-34.270327999999999,macrophytes,360,phys,yes,E. radiata,biomass,35.59183673469389,-0.21238748548199698,0.0044057300444351345,0.07364320280284944,0.020552140615705438,-0.5653697251258206
CK069_5,CK069,marine,-34.270327999999999,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,124.51599999999969,-0.08214026238981836,0.08395629149660554,0.2565248333223837,0.2003687933803157,-0.25885248146616163
CK069_6,CK069,marine,-34.732992000000003,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,179.20526315789468,-0.2678830007988173,-0.12873104788693845,0.6006684409078129,-0.35697758535242047,-0.7040512631187218
CK069_6,CK069,marine,-34.732992000000003,macrophytes,360,phys,yes,E. radiata,biomass,35.42857142857146,-0.20533547965658744,-0.00477584239965829,0.1249918975526055,0.006183324920972419,-0.49729376633071815
CK069_6,CK069,marine,-34.732992000000003,macrophytes,360,phys,yes,Zonaria robophora,biomass,4.947916666666675,0.24168147071489707,0.1508548850217789,0.021105985249854794,0.36626314150929523,0.6642657192075634
CK069_6,CK069,marine,-34.732992000000003,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,69.32333333333263,-0.1745915569332622,-0.017347994735182184,0.2532336762897268,-0.015468881077847196,-0.36555362477828734
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,E. radiata,biomass,54.77962285392615,-0.4159458601064101,-0.026155284590155738,0.08314561760125193,-0.00832407656092823,-0.26425032824200373
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,71.34615384615367,-0.5131913730404439,-0.0742114276971725,0.10930435700025702,-0.05663978764682472,-0.4347863121856931
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,Callyspongia romosa,biomass,59.83579102160855,-0.46366866883071667,-0.052908584266721764,0.09160891470991558,-0.0407749934174632,-0.3909267595512903
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,Zonaria robophora,biomass,23.894054663285328,0.5791471728424704,0.1872940332535442,0.03661569458812176,0.1443080121574694,0.4552157281338414
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,Sargassum spp,biomass,11.166193121580427,0.6593897765150236,0.1832904667054263,0.017033947342480437,0.12315913840613261,0.5638813916709774
CK069_7,CK069,marine,-34.887214,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,434.91704374057235,-0.37211264737714617,-0.21730920340492055,0.6622914687579733,-0.16172829293838592,-0.28915724698394724
CK069_8,CK069,marine,-35.195656999999997,macrophytes,360,phys,yes,Neogoniolithon sp,biomass,397.7124183006535,-0.657394515817832,-0.3944280840555229,0.6512036044398203,-0.35311857322316414,-0.5880942359463807
CK069_8,CK069,marine,-35.195656999999997,macrophytes,360,phys,yes,Peyssonelia/Hildenbrandia,biomass,50.480769230769255,-0.5215909090909132,-0.043384099334587214,0.08351424250359761,-0.032272530445855985,-0.4609106942440304
CK069_8,CK069,marine,-35.195656999999997,macrophytes,360,phys,yes,Zonaria robophora,biomass,58.79120879120878,0.3285721378578176,0.29274512433091177,0.1038635963189622,0.25330072656226715,0.2836155939239156
CK069_8,CK069,marine,-35.195656999999997,macrophytes,360,phys,yes,E. radiata,biomass,72.39403321137053,-0.6401226561666162,-0.06624873855566843,0.1222658587365899,-0.019870668109559023,-0.45484176869255866
CK069_8,CK069,marine,-35.195656999999997,macrophytes,360,phys,yes,Sargassum spp,biomass,21.164496840676073,0.5071868177312818,0.21131579761486674,0.03915269800102999,0.15196104521631204,0.42329643138803297
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Trombidiformes,abundance,34.3257575757576,-0.48278069814239116,-0.006756029655048148,0.012478577842192624,-0.0061075339829889125,-0.4540576361041457
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Tanytarsini,abundance,346.3257575757573,0.02238355644369129,0.0845406468412328,0.1324191335829898,0.08595471262357253,0.0066866077229625455
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Yola,abundance,0.863636363636364,-0.5108695652173914,-1.8270474157666588e-4,3.336946864869623e-4,-1.8066924068451786e-4,-0.4086956521739132
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Tanypodinae,abundance,86.94696969696967,0.033206791484870504,0.012165918036798853,0.03428147573792818,0.007936891498471984,-0.02185288257116755
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hydroptila,abundance,6.113636363636367,-0.45792159719966974,-0.001397503280096525,0.00311140222723982,-0.002327341986299239,-0.6766004126894192
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Tabanus,abundance,0.1742424242424242,0.4945652173913043,1.592272874578977e-4,9.931885248570021e-5,1.6545477066986003e-4,0.48913043478260865
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Simulini_larvae,abundance,103.87121212121215,-0.3007766913100338,-0.010374152783167046,0.045884107026029984,-0.010588409745663573,-0.28661151731268975
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oulimnius,abundance,2.3484848484848477,-0.5596169367355809,-5.909485071738572e-4,0.0011807527921585733,-8.398863409468339e-4,-0.6796734339107222
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Leuctra,abundance,85.4848484848485,-0.5263817663788133,-0.013255955877894203,0.03409895242444854,-0.013139598724496892,-0.5082440982212023
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Procloeon_pennulatum,abundance,10.439393939393938,-0.5275390910982498,0.002652926873482721,0.0038381174709641924,0.00603403125071972,-0.28973728624162876
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oligochaeta,abundance,4.242424242424239,0.6576767751053143,0.01209275431633711,0.0014837452241416836,0.010774095295925806,0.6481130157400576
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oligoneuriella,abundance,7.015151515151523,-0.5869719981015662,-0.001837626680662497,0.00366414794294053,-0.0021724050598072447,-0.7555766492643567
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Onychogomphus,abundance,0.5227272727272732,0.003759398496240629,1.9466375880135162e-4,2.274719228338729e-4,2.622953548317742e-4,-0.025563909774436077
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Orthocladinae,abundance,553.5227272727274,-0.5156432170276366,-0.10924010567692466,0.19838510152713454,-0.09788733283169933,-0.5038499113446165
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ostracoda,abundance,2.734848484848483,0.3202370896403016,0.0015799869163482866,9.946257696096738e-4,0.0014807896410549478,0.3004986148016722
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Acentrella_siniaca,abundance,4.4924242424242395,-0.7014147051734038,-0.001548143365975735,0.002385824839768742,-0.0010895144231363161,-0.5056331486645648
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Baetis,abundance,677.0757575757573,-0.174552074550289,0.04739601323481424,0.2521878755198109,0.033756982390844736,-0.23791879431056848
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Bidessus,abundance,0.545454545454546,0.4490491938817692,4.460726535069663e-4,2.969584999449229e-4,4.8536914188353095e-4,0.4956593633732945
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Caenis,abundance,462.7121212121216,-0.2786897818341788,-0.03284539864561299,0.16553880153218736,-0.03258809567915768,-0.2997933632315071
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ceratopogonidae,abundance,4.696969696969693,0.2783331475348621,0.002930901805222672,0.0019275068232746356,0.0032572818191876026,0.2912844042067515
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Chironmini,abundance,40.43181818181816,0.07786372742917465,0.010222964834214782,0.01314213979964609,0.01085236315427633,0.12470169622905403
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hydropsyche,abundance,30.33333333333333,-0.5094788963948169,-0.006229282889306697,0.012015112089535694,-0.005886221960880693,-0.49807126216466796
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Niphargus,abundance,11.97727272727272,-0.4587430626984874,-0.0018374862065854646,0.004389385127707673,-0.0020952349009532543,-0.5344234939725128
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Perlodidae,abundance,1.6439393939393943,-0.4696428571428575,-4.839890272713784e-4,8.076570541868903e-4,-2.7628391587125524e-4,-0.46309523809523845
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Scarodytes,abundance,0.5454545454545459,-0.05690537084398989,1.101837908981194e-4,2.218362148763037e-4,1.4790969870654634e-4,0.06265984654731442
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Gomphidae,abundance,4.984848484848486,-0.5899166429856967,-7.041123017116993e-4,0.0019108297415861453,-7.989592286573631e-4,-0.6131097849767927
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Heptagenidae,abundance,7.068181818181824,0.2467018469656991,0.0017565085943042087,0.002119748251038947,0.0012711396163248194,-0.0026385224274406926
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hexatoma,abundance,14.765151515151516,0.12954794860110408,0.003496630354287931,0.005642972663799782,0.0036629951633004696,0.15555070201630186
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Chironomidae_pupae,abundance,15.621212121212125,-0.26145405145722034,0.001605100150456684,0.007136047715963025,0.0021468473173598553,-0.204550530774459
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Choroterpes_pecteti,abundance,16.893939393939387,-0.46631403862832493,-0.0034439376078560704,0.005983696588466134,-0.0027936924102136855,-0.43516045877459963
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Clinocerinae,abundance,1.212121212121212,-0.6027131782945736,-3.013089040643973e-4,5.775885253116249e-4,-3.7371661113078786e-4,-0.705426356589147
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Collembola,abundance,0.2500000000000003,0.6666666666666667,5.630780304195885e-4,1.4826451701630239e-4,4.278164970479618e-4,0.5
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Cyclopoida,abundance,6.734848484848491,0.3467242602047952,0.004504734048764279,0.0028051381082424918,0.00412702133711367,0.26639937186619544
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ecdyonurus,abundance,81.060606060606,-0.4757624032839311,-0.01606638482107402,0.032840651889044004,-0.01743479608391163,-0.4753440193299607
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Electrogena,abundance,10.25,0.8232758620689655,0.004775263693092745,0.005269922879177374,0.003353193917777558,0.7172413793103448
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Elmis,abundance,0.9545454545454548,-1,-3.7117684099320127e-4,4.095862811847452e-4,-4.095862811847452e-4,-1
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Esolus,abundance,3.3712121212121158,-0.2853127192439433,-3.842334007431627e-4,0.0013055272762201495,-4.174095466195081e-4,-0.3500775865626674
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Gammarus,abundance,0.34090909090909116,-0.75,-1.634560304677748e-4,1.6947635882737602e-4,-9.507159692261402e-5,-0.5
CK074_1,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Laccobius,abundance,0.3409090909090909,0.7557194461167972,0.0023129110702922655,1.5707249538095326e-4,0.0024731472566457153,0.8371462974111982
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Tanytarsini,abundance,115.29195804195813,0.8616135679797394,0.4888733897942374,0.06817910562041331,0.4264891961572842,0.8350202167188038
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Tanypodinae,abundance,26.135780885780882,0.37755931982237123,0.009193545286475908,0.015107445804791439,0.009634533931168598,0.38645598816582927
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Simulini_larvae,abundance,93.45046620046617,-0.6525761780482002,-0.03125951569263349,0.06365401943861881,-0.03399210181043483,-0.5414565477833215
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Trombidiformes,abundance,16.41375291375292,0.08260211107826337,-2.786524190456566e-4,0.00996439530800702,-3.317836298114822e-4,0.10633326118965472
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Simulium _ 6 gills,abundance,0.9568764568764565,-0.6794871794871795,-3.731219698791848e-4,7.536056092959742e-4,-6.196531177796319e-4,-0.8589743589743589
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ecdyonurus,abundance,135.36072261072252,-0.6067583252296265,-0.06528613005537538,0.08757141871509526,-0.0661135740040482,-0.5443268868534099
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Electrogena,abundance,11.545454545454547,-0.04283488179112216,-0.001500184595405357,0.007045717136099505,-3.884586020919488e-4,0.10281847187694311
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Seratella_ignita,abundance,0.9924242424242422,0.12551867219917015,-1.2860362684790423e-4,8.548009150624535e-4,-2.4654400783247877e-4,0.25103734439834036
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Dolichopodidae,abundance,0,1,0.0010580779421591143,0,0.0010293621160888493,1
